mel6_geneID,COUNT,PERCENT
FBgn0038649,1,0.0013053978
FBgn0038654,1,0.0013053978
FBgn0038655,1,0.0013053978
FBgn0038672,1,0.0013053978
FBgn0038675,1,0.0013053978
FBgn0038678,1,0.0013053978
FBgn0038694,1,0.0013053978
FBgn0038701,1,0.0013053978
FBgn0038709,1,0.0013053978
FBgn0038717,1,0.0013053978
FBgn0038723,1,0.0013053978
FBgn0038730,1,0.0013053978
FBgn0038741,1,0.0013053978
FBgn0038746,1,0.0013053978
FBgn0038750,1,0.0013053978
FBgn0038753,1,0.0013053978
FBgn0038761,1,0.0013053978
FBgn0038763,1,0.0013053978
FBgn0038766,1,0.0013053978
FBgn0038768,1,0.0013053978
FBgn0038772,1,0.0013053978
FBgn0038783,1,0.0013053978
FBgn0038790,1,0.0013053978
FBgn0038806,1,0.0013053978
FBgn0038808,1,0.0013053978
FBgn0038809,1,0.0013053978
FBgn0038810,1,0.0013053978
FBgn0038815,1,0.0013053978
FBgn0038838,1,0.0013053978
FBgn0038845,1,0.0013053978
FBgn0038851,1,0.0013053978
FBgn0038852,1,0.0013053978
FBgn0038854,1,0.0013053978
FBgn0038861,1,0.0013053978
FBgn0038868,1,0.0013053978
FBgn0038870,1,0.0013053978
FBgn0038871,1,0.0013053978
FBgn0038876,1,0.0013053978
FBgn0038877,1,0.0013053978
FBgn0038888,1,0.0013053978
FBgn0038892,1,0.0013053978
FBgn0038901,1,0.0013053978
FBgn0038903,1,0.0013053978
FBgn0038915,1,0.0013053978
FBgn0038923,1,0.0013053978
FBgn0038924,1,0.0013053978
FBgn0038926,1,0.0013053978
FBgn0038929,1,0.0013053978
FBgn0038942,1,0.0013053978
FBgn0038950,1,0.0013053978
FBgn0038960,1,0.0013053978
FBgn0038965,1,0.0013053978
FBgn0038966,1,0.0013053978
FBgn0038968,1,0.0013053978
FBgn0038976,1,0.0013053978
FBgn0038978,1,0.0013053978
FBgn0038986,1,0.0013053978
FBgn0039017,1,0.0013053978
FBgn0039020,1,0.0013053978
FBgn0039030,1,0.0013053978
FBgn0039040,1,0.0013053978
FBgn0039043,1,0.0013053978
FBgn0039051,1,0.0013053978
FBgn0039053,1,0.0013053978
FBgn0039055,1,0.0013053978
FBgn0039058,1,0.0013053978
FBgn0039059,1,0.0013053978
FBgn0039067,1,0.0013053978
FBgn0039069,1,0.0013053978
FBgn0039077,1,0.0013053978
FBgn0039098,1,0.0013053978
FBgn0039099,1,0.0013053978
FBgn0039104,1,0.0013053978
FBgn0039106,1,0.0013053978
FBgn0039107,1,0.0013053978
FBgn0039112,1,0.0013053978
FBgn0039117,1,0.0013053978
FBgn0039125,1,0.0013053978
FBgn0039126,1,0.0013053978
FBgn0039128,1,0.0013053978
FBgn0039130,1,0.0013053978
FBgn0039135,1,0.0013053978
FBgn0039150,1,0.0013053978
FBgn0039154,1,0.0013053978
FBgn0039159,1,0.0013053978
FBgn0039180,1,0.0013053978
FBgn0039182,1,0.0013053978
FBgn0039183,1,0.0013053978
FBgn0039184,1,0.0013053978
FBgn0039188,1,0.0013053978
FBgn0039190,1,0.0013053978
FBgn0039193,1,0.0013053978
FBgn0039194,1,0.0013053978
FBgn0039195,1,0.0013053978
FBgn0039203,1,0.0013053978
FBgn0039204,1,0.0013053978
FBgn0039205,1,0.0013053978
FBgn0039212,1,0.0013053978
FBgn0039218,1,0.0013053978
FBgn0039219,1,0.0013053978
FBgn0039226,1,0.0013053978
FBgn0039228,1,0.0013053978
FBgn0039233,1,0.0013053978
FBgn0039252,1,0.0013053978
FBgn0039258,1,0.0013053978
FBgn0039260,1,0.0013053978
FBgn0039271,1,0.0013053978
FBgn0039274,1,0.0013053978
FBgn0039288,1,0.0013053978
FBgn0039291,1,0.0013053978
FBgn0039293,1,0.0013053978
FBgn0039296,1,0.0013053978
FBgn0039298,1,0.0013053978
FBgn0039299,1,0.0013053978
FBgn0039300,1,0.0013053978
FBgn0039304,1,0.0013053978
FBgn0039305,1,0.0013053978
FBgn0039306,1,0.0013053978
FBgn0039308,1,0.0013053978
FBgn0039311,1,0.0013053978
FBgn0039312,1,0.0013053978
FBgn0039316,1,0.0013053978
FBgn0039323,1,0.0013053978
FBgn0039324,1,0.0013053978
FBgn0039325,1,0.0013053978
FBgn0039331,1,0.0013053978
FBgn0039339,1,0.0013053978
FBgn0039356,1,0.0013053978
FBgn0039357,1,0.0013053978
FBgn0039376,1,0.0013053978
FBgn0039379,1,0.0013053978
FBgn0039387,1,0.0013053978
FBgn0039395,1,0.0013053978
FBgn0039398,1,0.0013053978
FBgn0039402,1,0.0013053978
FBgn0039403,1,0.0013053978
FBgn0039404,1,0.0013053978
FBgn0039407,1,0.0013053978
FBgn0039417,1,0.0013053978
FBgn0039443,1,0.0013053978
FBgn0039451,1,0.0013053978
FBgn0039463,1,0.0013053978
FBgn0039476,1,0.0013053978
FBgn0039481,1,0.0013053978
FBgn0039490,1,0.0013053978
FBgn0039495,1,0.0013053978
FBgn0039500,1,0.0013053978
FBgn0039509,1,0.0013053978
FBgn0039518,1,0.0013053978
FBgn0039520,1,0.0013053978
FBgn0039521,1,0.0013053978
FBgn0039528,1,0.0013053978
FBgn0039558,1,0.0013053978
FBgn0039562,1,0.0013053978
FBgn0039564,1,0.0013053978
FBgn0039565,1,0.0013053978
FBgn0039580,1,0.0013053978
FBgn0039589,1,0.0013053978
FBgn0039591,1,0.0013053978
FBgn0039601,1,0.0013053978
FBgn0039620,1,0.0013053978
FBgn0039623,1,0.0013053978
FBgn0039626,1,0.0013053978
FBgn0039630,1,0.0013053978
FBgn0039631,1,0.0013053978
FBgn0039636,1,0.0013053978
FBgn0039642,1,0.0013053978
FBgn0039651,1,0.0013053978
FBgn0039655,1,0.0013053978
FBgn0039674,1,0.0013053978
FBgn0039687,1,0.0013053978
FBgn0039689,1,0.0013053978
FBgn0039691,1,0.0013053978
FBgn0039696,1,0.0013053978
FBgn0039698,1,0.0013053978
FBgn0039718,1,0.0013053978
FBgn0039726,1,0.0013053978
FBgn0039732,1,0.0013053978
FBgn0039737,1,0.0013053978
FBgn0039743,1,0.0013053978
FBgn0039744,1,0.0013053978
FBgn0039748,1,0.0013053978
FBgn0039754,1,0.0013053978
FBgn0039755,1,0.0013053978
FBgn0039764,1,0.0013053978
FBgn0039765,1,0.0013053978
FBgn0039771,1,0.0013053978
FBgn0039783,1,0.0013053978
FBgn0039784,1,0.0013053978
FBgn0039788,1,0.0013053978
FBgn0039795,1,0.0013053978
FBgn0039796,1,0.0013053978
FBgn0039802,1,0.0013053978
FBgn0039809,1,0.0013053978
FBgn0039818,1,0.0013053978
FBgn0039828,1,0.0013053978
FBgn0039835,1,0.0013053978
FBgn0039848,1,0.0013053978
FBgn0039860,1,0.0013053978
FBgn0039864,1,0.0013053978
FBgn0039868,1,0.0013053978
FBgn0039869,1,0.0013053978
FBgn0039870,1,0.0013053978
FBgn0039876,1,0.0013053978
FBgn0039914,1,0.0013053978
FBgn0039943,1,0.0013053978
FBgn0039979,1,0.0013053978
FBgn0039987,1,0.0013053978
FBgn0040045,1,0.0013053978
FBgn0040069,1,0.0013053978
FBgn0040078,1,0.0013053978
FBgn0040080,1,0.0013053978
FBgn0040093,1,0.0013053978
FBgn0040096,1,0.0013053978
FBgn0040206,1,0.0013053978
FBgn0040227,1,0.0013053978
FBgn0040235,1,0.0013053978
FBgn0040251,1,0.0013053978
FBgn0040253,1,0.0013053978
FBgn0040255,1,0.0013053978
FBgn0040256,1,0.0013053978
FBgn0040257,1,0.0013053978
FBgn0040261,1,0.0013053978
FBgn0040279,1,0.0013053978
FBgn0040283,1,0.0013053978
FBgn0040294,1,0.0013053978
FBgn0040298,1,0.0013053978
FBgn0040318,1,0.0013053978
FBgn0040323,1,0.0013053978
FBgn0040334,1,0.0013053978
FBgn0040337,1,0.0013053978
FBgn0040338,1,0.0013053978
FBgn0040339,1,0.0013053978
FBgn0040394,1,0.0013053978
FBgn0040396,1,0.0013053978
FBgn0040475,1,0.0013053978
FBgn0040513,1,0.0013053978
FBgn0040554,1,0.0013053978
FBgn0040582,1,0.0013053978
FBgn0040588,1,0.0013053978
FBgn0040602,1,0.0013053978
FBgn0040623,1,0.0013053978
FBgn0040629,1,0.0013053978
FBgn0040634,1,0.0013053978
FBgn0040651,1,0.0013053978
FBgn0040658,1,0.0013053978
FBgn0040670,1,0.0013053978
FBgn0040679,1,0.0013053978
FBgn0040705,1,0.0013053978
FBgn0040733,1,0.0013053978
FBgn0040735,1,0.0013053978
FBgn0040736,1,0.0013053978
FBgn0040743,1,0.0013053978
FBgn0040747,1,0.0013053978
FBgn0040751,1,0.0013053978
FBgn0040754,1,0.0013053978
FBgn0040759,1,0.0013053978
FBgn0040763,1,0.0013053978
FBgn0040775,1,0.0013053978
FBgn0040794,1,0.0013053978
FBgn0040796,1,0.0013053978
FBgn0040797,1,0.0013053978
FBgn0040801,1,0.0013053978
FBgn0040817,1,0.0013053978
FBgn0040843,1,0.0013053978
FBgn0040890,1,0.0013053978
FBgn0040905,1,0.0013053978
FBgn0040923,1,0.0013053978
FBgn0040929,1,0.0013053978
FBgn0040963,1,0.0013053978
FBgn0040965,1,0.0013053978
FBgn0040968,1,0.0013053978
FBgn0040984,1,0.0013053978
FBgn0040985,1,0.0013053978
FBgn0040996,1,0.0013053978
FBgn0041094,1,0.0013053978
FBgn0041102,1,0.0013053978
FBgn0041147,1,0.0013053978
FBgn0041156,1,0.0013053978
FBgn0041160,1,0.0013053978
FBgn0041186,1,0.0013053978
FBgn0041229,1,0.0013053978
FBgn0041232,1,0.0013053978
FBgn0041233,1,0.0013053978
FBgn0041235,1,0.0013053978
FBgn0041237,1,0.0013053978
FBgn0041238,1,0.0013053978
FBgn0041239,1,0.0013053978
FBgn0041240,1,0.0013053978
FBgn0041245,1,0.0013053978
FBgn0041247,1,0.0013053978
FBgn0041579,1,0.0013053978
FBgn0041588,1,0.0013053978
FBgn0041629,1,0.0013053978
FBgn0041709,1,0.0013053978
FBgn0041780,1,0.0013053978
FBgn0042083,1,0.0013053978
FBgn0042085,1,0.0013053978
FBgn0042086,1,0.0013053978
FBgn0042092,1,0.0013053978
FBgn0042101,1,0.0013053978
FBgn0042102,1,0.0013053978
FBgn0042110,1,0.0013053978
FBgn0042127,1,0.0013053978
FBgn0042129,1,0.0013053978
FBgn0042134,1,0.0013053978
FBgn0042173,1,0.0013053978
FBgn0042179,1,0.0013053978
FBgn0042201,1,0.0013053978
FBgn0042205,1,0.0013053978
FBgn0042207,1,0.0013053978
FBgn0042701,1,0.0013053978
FBgn0042710,1,0.0013053978
FBgn0043005,1,0.0013053978
FBgn0043012,1,0.0013053978
FBgn0043455,1,0.0013053978
FBgn0043530,1,0.0013053978
FBgn0043534,1,0.0013053978
FBgn0043783,1,0.0013053978
FBgn0043806,1,0.0013053978
FBgn0044011,1,0.0013053978
FBgn0044028,1,0.0013053978
FBgn0044048,1,0.0013053978
FBgn0044049,1,0.0013053978
FBgn0044508,1,0.0013053978
FBgn0044511,1,0.0013053978
FBgn0044811,1,0.0013053978
FBgn0044812,1,0.0013053978
FBgn0044817,1,0.0013053978
FBgn0044826,1,0.0013053978
FBgn0044872,1,0.0013053978
FBgn0045468,1,0.0013053978
FBgn0045469,1,0.0013053978
FBgn0045470,1,0.0013053978
FBgn0045473,1,0.0013053978
FBgn0045482,1,0.0013053978
FBgn0045483,1,0.0013053978
FBgn0045485,1,0.0013053978
FBgn0045486,1,0.0013053978
FBgn0045487,1,0.0013053978
FBgn0045497,1,0.0013053978
FBgn0045498,1,0.0013053978
FBgn0045500,1,0.0013053978
FBgn0045759,1,0.0013053978
FBgn0045866,1,0.0013053978
FBgn0046113,1,0.0013053978
FBgn0046296,1,0.0013053978
FBgn0046302,1,0.0013053978
FBgn0046685,1,0.0013053978
FBgn0046696,1,0.0013053978
FBgn0046776,1,0.0013053978
FBgn0046873,1,0.0013053978
FBgn0046874,1,0.0013053978
FBgn0046876,1,0.0013053978
FBgn0046878,1,0.0013053978
FBgn0046880,1,0.0013053978
FBgn0046886,1,0.0013053978
FBgn0046887,1,0.0013053978
FBgn0046999,1,0.0013053978
FBgn0047000,1,0.0013053978
FBgn0047114,1,0.0013053978
FBgn0047178,1,0.0013053978
FBgn0047205,1,0.0013053978
FBgn0047338,1,0.0013053978
FBgn0050000,1,0.0013053978
FBgn0050008,1,0.0013053978
FBgn0050010,1,0.0013053978
FBgn0050016,1,0.0013053978
FBgn0050022,1,0.0013053978
FBgn0050026,1,0.0013053978
FBgn0050033,1,0.0013053978
FBgn0050036,1,0.0013053978
FBgn0050042,1,0.0013053978
FBgn0050046,1,0.0013053978
FBgn0050051,1,0.0013053978
FBgn0050053,1,0.0013053978
FBgn0050065,1,0.0013053978
FBgn0050077,1,0.0013053978
FBgn0050085,1,0.0013053978
FBgn0050090,1,0.0013053978
FBgn0050091,1,0.0013053978
FBgn0050098,1,0.0013053978
FBgn0050101,1,0.0013053978
FBgn0050105,1,0.0013053978
FBgn0050108,1,0.0013053978
FBgn0050121,1,0.0013053978
FBgn0050125,1,0.0013053978
FBgn0050154,1,0.0013053978
FBgn0050157,1,0.0013053978
FBgn0050160,1,0.0013053978
FBgn0050172,1,0.0013053978
FBgn0050181,1,0.0013053978
FBgn0050185,1,0.0013053978
FBgn0050195,1,0.0013053978
FBgn0050197,1,0.0013053978
FBgn0050203,1,0.0013053978
FBgn0050234,1,0.0013053978
FBgn0050267,1,0.0013053978
FBgn0050278,1,0.0013053978
FBgn0050338,1,0.0013053978
FBgn0050339,1,0.0013053978
FBgn0050344,1,0.0013053978
FBgn0050355,1,0.0013053978
FBgn0050371,1,0.0013053978
FBgn0050375,1,0.0013053978
FBgn0050383,1,0.0013053978
FBgn0050411,1,0.0013053978
FBgn0050419,1,0.0013053978
FBgn0050429,1,0.0013053978
FBgn0050462,1,0.0013053978
FBgn0050467,1,0.0013053978
FBgn0050476,1,0.0013053978
FBgn0050481,1,0.0013053978
FBgn0050493,1,0.0013053978
FBgn0050499,1,0.0013053978
FBgn0051005,1,0.0013053978
FBgn0051013,1,0.0013053978
FBgn0051028,1,0.0013053978
FBgn0051032,1,0.0013053978
FBgn0051040,1,0.0013053978
FBgn0051041,1,0.0013053978
FBgn0051050,1,0.0013053978
FBgn0051054,1,0.0013053978
FBgn0051084,1,0.0013053978
FBgn0051098,1,0.0013053978
FBgn0051111,1,0.0013053978
FBgn0051115,1,0.0013053978
FBgn0051126,1,0.0013053978
FBgn0051128,1,0.0013053978
FBgn0051141,1,0.0013053978
FBgn0051166,1,0.0013053978
FBgn0051184,1,0.0013053978
FBgn0051189,1,0.0013053978
FBgn0051195,1,0.0013053978
FBgn0051198,1,0.0013053978
FBgn0051199,1,0.0013053978
FBgn0051200,1,0.0013053978
FBgn0051205,1,0.0013053978
FBgn0051223,1,0.0013053978
FBgn0051229,1,0.0013053978
FBgn0051251,1,0.0013053978
FBgn0051266,1,0.0013053978
FBgn0051267,1,0.0013053978
FBgn0051269,1,0.0013053978
FBgn0051288,1,0.0013053978
FBgn0051294,1,0.0013053978
FBgn0051301,1,0.0013053978
FBgn0051326,1,0.0013053978
FBgn0051337,1,0.0013053978
FBgn0051354,1,0.0013053978
FBgn0051360,1,0.0013053978
FBgn0051370,1,0.0013053978
FBgn0051373,1,0.0013053978
FBgn0051380,1,0.0013053978
FBgn0051390,1,0.0013053978
FBgn0051414,1,0.0013053978
FBgn0051427,1,0.0013053978
FBgn0051450,1,0.0013053978
FBgn0051454,1,0.0013053978
FBgn0051457,1,0.0013053978
FBgn0051469,1,0.0013053978
FBgn0051496,1,0.0013053978
FBgn0051514,1,0.0013053978
FBgn0051515,1,0.0013053978
FBgn0051561,1,0.0013053978
FBgn0051614,1,0.0013053978
FBgn0051615,1,0.0013053978
FBgn0051616,1,0.0013053978
FBgn0051636,1,0.0013053978
FBgn0051647,1,0.0013053978
FBgn0051658,1,0.0013053978
FBgn0051668,1,0.0013053978
FBgn0051676,1,0.0013053978
FBgn0051679,1,0.0013053978
FBgn0051680,1,0.0013053978
FBgn0051683,1,0.0013053978
FBgn0051687,1,0.0013053978
FBgn0051698,1,0.0013053978
FBgn0051700,1,0.0013053978
FBgn0051702,1,0.0013053978
FBgn0051703,1,0.0013053978
FBgn0051717,1,0.0013053978
FBgn0051754,1,0.0013053978
FBgn0051776,1,0.0013053978
FBgn0051777,1,0.0013053978
FBgn0051779,1,0.0013053978
FBgn0051780,1,0.0013053978
FBgn0051784,1,0.0013053978
FBgn0051788,1,0.0013053978
FBgn0051789,1,0.0013053978
FBgn0051803,1,0.0013053978
FBgn0051809,1,0.0013053978
FBgn0051812,1,0.0013053978
FBgn0051821,1,0.0013053978
FBgn0051823,1,0.0013053978
FBgn0051827,1,0.0013053978
FBgn0051832,1,0.0013053978
FBgn0051840,1,0.0013053978
FBgn0051845,1,0.0013053978
FBgn0051852,1,0.0013053978
FBgn0051864,1,0.0013053978
FBgn0051865,1,0.0013053978
FBgn0051866,1,0.0013053978
FBgn0051874,1,0.0013053978
FBgn0051910,1,0.0013053978
FBgn0051912,1,0.0013053978
FBgn0051953,1,0.0013053978
FBgn0052022,1,0.0013053978
FBgn0052023,1,0.0013053978
FBgn0052024,1,0.0013053978
FBgn0052068,1,0.0013053978
FBgn0052072,1,0.0013053978
FBgn0052075,1,0.0013053978
FBgn0052076,1,0.0013053978
FBgn0052088,1,0.0013053978
FBgn0052109,1,0.0013053978
FBgn0052113,1,0.0013053978
FBgn0052119,1,0.0013053978
FBgn0052141,1,0.0013053978
FBgn0052160,1,0.0013053978
FBgn0052187,1,0.0013053978
FBgn0052188,1,0.0013053978
FBgn0052194,1,0.0013053978
FBgn0052199,1,0.0013053978
FBgn0052202,1,0.0013053978
FBgn0052207,1,0.0013053978
FBgn0052218,1,0.0013053978
FBgn0052221,1,0.0013053978
FBgn0052224,1,0.0013053978
FBgn0052225,1,0.0013053978
FBgn0052252,1,0.0013053978
FBgn0052267,1,0.0013053978
FBgn0052284,1,0.0013053978
FBgn0052318,1,0.0013053978
FBgn0052320,1,0.0013053978
FBgn0052351,1,0.0013053978
FBgn0052360,1,0.0013053978
FBgn0052382,1,0.0013053978
FBgn0052405,1,0.0013053978
FBgn0052409,1,0.0013053978
FBgn0052418,1,0.0013053978
FBgn0052446,1,0.0013053978
FBgn0052484,1,0.0013053978
FBgn0052487,1,0.0013053978
FBgn0052488,1,0.0013053978
FBgn0052496,1,0.0013053978
FBgn0052511,1,0.0013053978
FBgn0052523,1,0.0013053978
FBgn0052533,1,0.0013053978
FBgn0052536,1,0.0013053978
FBgn0052557,1,0.0013053978
FBgn0052563,1,0.0013053978
FBgn0052571,1,0.0013053978
FBgn0052572,1,0.0013053978
FBgn0052588,1,0.0013053978
FBgn0052590,1,0.0013053978
FBgn0052598,1,0.0013053978
FBgn0052631,1,0.0013053978
FBgn0052636,1,0.0013053978
FBgn0052638,1,0.0013053978
FBgn0052641,1,0.0013053978
FBgn0052649,1,0.0013053978
FBgn0052655,1,0.0013053978
FBgn0052657,1,0.0013053978
FBgn0052660,1,0.0013053978
FBgn0052667,1,0.0013053978
FBgn0052671,1,0.0013053978
FBgn0052673,1,0.0013053978
FBgn0052679,1,0.0013053978
FBgn0052712,1,0.0013053978
FBgn0052726,1,0.0013053978
FBgn0052733,1,0.0013053978
FBgn0052745,1,0.0013053978
FBgn0052750,1,0.0013053978
FBgn0052755,1,0.0013053978
FBgn0052783,1,0.0013053978
FBgn0052786,1,0.0013053978
FBgn0052793,1,0.0013053978
FBgn0052797,1,0.0013053978
FBgn0052806,1,0.0013053978
FBgn0052808,1,0.0013053978
FBgn0052819,1,0.0013053978
FBgn0052821,1,0.0013053978
FBgn0052823,1,0.0013053978
FBgn0052832,1,0.0013053978
FBgn0052856,1,0.0013053978
FBgn0052865,1,0.0013053978
FBgn0052984,1,0.0013053978
FBgn0052985,1,0.0013053978
FBgn0053051,1,0.0013053978
FBgn0053052,1,0.0013053978
FBgn0053093,1,0.0013053978
FBgn0053099,1,0.0013053978
FBgn0053105,1,0.0013053978
FBgn0053107,1,0.0013053978
FBgn0053110,1,0.0013053978
FBgn0053192,1,0.0013053978
FBgn0053221,1,0.0013053978
FBgn0053236,1,0.0013053978
FBgn0053237,1,0.0013053978
FBgn0053238,1,0.0013053978
FBgn0053239,1,0.0013053978
FBgn0053240,1,0.0013053978
FBgn0053241,1,0.0013053978
FBgn0053242,1,0.0013053978
FBgn0053243,1,0.0013053978
FBgn0053244,1,0.0013053978
FBgn0053245,1,0.0013053978
FBgn0053246,1,0.0013053978
FBgn0053247,1,0.0013053978
FBgn0053255,1,0.0013053978
FBgn0053258,1,0.0013053978
FBgn0053262,1,0.0013053978
FBgn0053276,1,0.0013053978
FBgn0053281,1,0.0013053978
FBgn0053296,1,0.0013053978
FBgn0053303,1,0.0013053978
FBgn0053315,1,0.0013053978
FBgn0053317,1,0.0013053978
FBgn0053318,1,0.0013053978
FBgn0053319,1,0.0013053978
FBgn0053341,1,0.0013053978
FBgn0053346,1,0.0013053978
FBgn0053354,1,0.0013053978
FBgn0053355,1,0.0013053978
FBgn0053356,1,0.0013053978
FBgn0053358,1,0.0013053978
FBgn0053359,1,0.0013053978
FBgn0053360,1,0.0013053978
FBgn0053361,1,0.0013053978
FBgn0053363,1,0.0013053978
FBgn0053364,1,0.0013053978
FBgn0053366,1,0.0013053978
FBgn0053367,1,0.0013053978
FBgn0053368,1,0.0013053978
FBgn0053369,1,0.0013053978
FBgn0053371,1,0.0013053978
FBgn0053372,1,0.0013053978
FBgn0053373,1,0.0013053978
FBgn0053375,1,0.0013053978
FBgn0053377,1,0.0013053978
FBgn0053378,1,0.0013053978
FBgn0053381,1,0.0013053978
FBgn0053382,1,0.0013053978
FBgn0053383,1,0.0013053978
FBgn0053384,1,0.0013053978
FBgn0053386,1,0.0013053978
FBgn0053388,1,0.0013053978
FBgn0053389,1,0.0013053978
FBgn0053390,1,0.0013053978
FBgn0053397,1,0.0013053978
FBgn0053400,1,0.0013053978
FBgn0053402,1,0.0013053978
FBgn0053404,1,0.0013053978
FBgn0053405,1,0.0013053978
FBgn0053406,1,0.0013053978
FBgn0053407,1,0.0013053978
FBgn0053411,1,0.0013053978
FBgn0053412,1,0.0013053978
FBgn0053414,1,0.0013053978
FBgn0053415,1,0.0013053978
FBgn0053416,1,0.0013053978
FBgn0053417,1,0.0013053978
FBgn0053418,1,0.0013053978
FBgn0053420,1,0.0013053978
FBgn0053422,1,0.0013053978
FBgn0053423,1,0.0013053978
FBgn0053424,1,0.0013053978
FBgn0053427,1,0.0013053978
FBgn0053428,1,0.0013053978
FBgn0053430,1,0.0013053978
FBgn0053431,1,0.0013053978
FBgn0053433,1,0.0013053978
FBgn0053435,1,0.0013053978
FBgn0053440,1,0.0013053978
FBgn0053442,1,0.0013053978
FBgn0053443,1,0.0013053978
FBgn0053444,1,0.0013053978
FBgn0053446,1,0.0013053978
FBgn0053448,1,0.0013053978
FBgn0053449,1,0.0013053978
FBgn0053450,1,0.0013053978
FBgn0053452,1,0.0013053978
FBgn0053459,1,0.0013053978
FBgn0053462,1,0.0013053978
FBgn0053468,1,0.0013053978
FBgn0053487,1,0.0013053978
FBgn0053489,1,0.0013053978
FBgn0053496,1,0.0013053978
FBgn0053498,1,0.0013053978
FBgn0053499,1,0.0013053978
FBgn0053503,1,0.0013053978
FBgn0053506,1,0.0013053978
FBgn0053510,1,0.0013053978
FBgn0053511,1,0.0013053978
FBgn0053514,1,0.0013053978
FBgn0053527,1,0.0013053978
FBgn0053533,1,0.0013053978
FBgn0053557,1,0.0013053978
FBgn0053630,1,0.0013053978
FBgn0053631,1,0.0013053978
FBgn0053635,1,0.0013053978
FBgn0053642,1,0.0013053978
FBgn0053643,1,0.0013053978
FBgn0053644,1,0.0013053978
FBgn0053645,1,0.0013053978
FBgn0053647,1,0.0013053978
FBgn0053664,1,0.0013053978
FBgn0053665,1,0.0013053978
FBgn0053666,1,0.0013053978
FBgn0053667,1,0.0013053978
FBgn0053668,1,0.0013053978
FBgn0053669,1,0.0013053978
FBgn0053679,1,0.0013053978
FBgn0053702,1,0.0013053978
FBgn0053703,1,0.0013053978
FBgn0053721,1,0.0013053978
FBgn0053727,1,0.0013053978
FBgn0053741,1,0.0013053978
FBgn0053768,1,0.0013053978
FBgn0053770,1,0.0013053978
FBgn0053775,1,0.0013053978
FBgn0053797,1,0.0013053978
FBgn0053801,1,0.0013053978
FBgn0053803,1,0.0013053978
FBgn0053804,1,0.0013053978
FBgn0053805,1,0.0013053978
FBgn0053806,1,0.0013053978
FBgn0053807,1,0.0013053978
FBgn0053811,1,0.0013053978
FBgn0053813,1,0.0013053978
FBgn0053814,1,0.0013053978
FBgn0053818,1,0.0013053978
FBgn0053820,1,0.0013053978
FBgn0053824,1,0.0013053978
FBgn0053826,1,0.0013053978
FBgn0053827,1,0.0013053978
FBgn0053830,1,0.0013053978
FBgn0053833,1,0.0013053978
FBgn0053834,1,0.0013053978
FBgn0053836,1,0.0013053978
FBgn0053837,1,0.0013053978
FBgn0053840,1,0.0013053978
FBgn0053842,1,0.0013053978
FBgn0053843,1,0.0013053978
FBgn0053845,1,0.0013053978
FBgn0053846,1,0.0013053978
FBgn0053848,1,0.0013053978
FBgn0053849,1,0.0013053978
FBgn0053852,1,0.0013053978
FBgn0053856,1,0.0013053978
FBgn0053858,1,0.0013053978
FBgn0053860,1,0.0013053978
FBgn0053863,1,0.0013053978
FBgn0053866,1,0.0013053978
FBgn0053869,1,0.0013053978
FBgn0053872,1,0.0013053978
FBgn0053879,1,0.0013053978
FBgn0053881,1,0.0013053978
FBgn0053891,1,0.0013053978
FBgn0053895,1,0.0013053978
FBgn0053899,1,0.0013053978
FBgn0053902,1,0.0013053978
FBgn0053923,1,0.0013053978
FBgn0053926,1,0.0013053978
FBgn0053929,1,0.0013053978
FBgn0053963,1,0.0013053978
FBgn0053977,1,0.0013053978
FBgn0053987,1,0.0013053978
FBgn0053998,1,0.0013053978
FBgn0054003,1,0.0013053978
FBgn0054005,1,0.0013053978
FBgn0054006,1,0.0013053978
FBgn0054007,1,0.0013053978
FBgn0054008,1,0.0013053978
FBgn0054011,1,0.0013053978
FBgn0054012,1,0.0013053978
FBgn0054021,1,0.0013053978
FBgn0054024,1,0.0013053978
FBgn0054026,1,0.0013053978
FBgn0054028,1,0.0013053978
FBgn0054033,1,0.0013053978
FBgn0054039,1,0.0013053978
FBgn0054040,1,0.0013053978
FBgn0054044,1,0.0013053978
FBgn0054046,1,0.0013053978
FBgn0054047,1,0.0013053978
FBgn0058002,1,0.0013053978
FBgn0058005,1,0.0013053978
FBgn0058053,1,0.0013053978
FBgn0058068,1,0.0013053978
FBgn0058100,1,0.0013053978
FBgn0058172,1,0.0013053978
FBgn0058182,1,0.0013053978
FBgn0058354,1,0.0013053978
FBgn0058469,1,0.0013053978
FBgn0060291,1,0.0013053978
FBgn0060292,1,0.0013053978
FBgn0061188,1,0.0013053978
FBgn0061198,1,0.0013053978
FBgn0061476,1,0.0013053978
FBgn0062517,1,0.0013053978
FBgn0062961,1,0.0013053978
FBgn0062978,1,0.0013053978
FBgn0063127,1,0.0013053978
FBgn0063382,1,0.0013053978
FBgn0063383,1,0.0013053978
FBgn0063384,1,0.0013053978
FBgn0063385,1,0.0013053978
FBgn0063391,1,0.0013053978
FBgn0063392,1,0.0013053978
FBgn0063667,1,0.0013053978
FBgn0063924,1,0.0013053978
FBgn0064766,1,0.0013053978
FBgn0065046,1,0.0013053978
FBgn0065051,1,0.0013053978
FBgn0065055,1,0.0013053978
FBgn0065059,1,0.0013053978
FBgn0065064,1,0.0013053978
FBgn0065073,1,0.0013053978
FBgn0065081,1,0.0013053978
FBgn0065097,1,0.0013053978
